pairid,geneChr_Nested,geneStart_Nested,geneEnd_Nested,ENST_Nested,SYMBOL_Nested,biotype_Nested,tau_value_nested,geneChr_Host,geneStart_Host,geneEnd_Host,ENST_Host,SYMBOL_Host,biotype_Host,tau_value_host,spearman_correlation
142_ID,chr16,95806028,95808317,ENSMUST00000156615.1,2810404F17Rik,lincRNA,0.9769,chr16,95756540,95916757,ENSMUST00000233116.1,1600002D24Rik,lincRNA,0.9264,-0.115576952
143_ID,chr5,131615437,131625087,ENSMUST00000198632.1,2810432F15Rik,antisense,0.9745,chr5,131437332,132543344,ENSMUST00000161226.8,Auts2,protein_coding,0.7562,0.286007419
144_ID,chr1,162004968,162016485,ENSMUST00000161583.1,2810442N19Rik,antisense,0.8226,chr1,161987301,162478034,ENSMUST00000086074.11,Dnm3,protein_coding,0.9307,0.780347117
145_ID,chr1,162004968,162016485,ENSMUST00000161583.1,2810442N19Rik,antisense,0.8226,chr1,161969199,162027106,ENSMUST00000161826.1,Gm38304,antisense,0.8099,0.093901535
146_ID,chr8,123838552,123840785,ENSMUST00000138442.1,2810455O05Rik,lincRNA,0.843,chr8,119910840,124345722,ENSMUST00000127664.1,Galnt2l,protein_coding,0.7074,0.005194805
147_ID,chr14,46883697,46885064,ENSMUST00000228355.1,2810457G06Rik,antisense,0.8293,chr14,46882853,47103150,ENSMUST00000022386.14,Samd4,protein_coding,0.8548,0.81971831
148_ID,chr1,189210360,189211013,ENSMUST00000194444.1,2900042K21Rik,sense_overlapping,0.7812,chr1,189207936,189402273,ENSMUST00000180044.7,Kcnk2,protein_coding,0.8487,0.269094217
149_ID,chr18,76091556,76098471,ENSMUST00000236092.1,2900057B20Rik,antisense,0.8388,chr18,75820177,76148564,ENSMUST00000058997.14,Zbtb7c,protein_coding,0.7871,0.360519365
150_ID,chr1,118458651,118459267,ENSMUST00000203191.1,2900060B14Rik,antisense,0.9541,chr1,118389057,118609497,ENSMUST00000190571.6,Clasp1,protein_coding,0.9454,0.150580936
151_ID,chr2,92054988,92059369,ENSMUST00000123840.1,2900072N19Rik,lincRNA,0.9136,chr2,92043372,92096042,ENSMUST00000150482.1,Gm13780,lincRNA,0.9116,-0.259833156
152_ID,chr2,163419794,163420361,ENSMUST00000190930.1,2900093K20Rik,antisense,0.8989,chr2,163405852,163424697,ENSMUST00000104954.8,Oser1,protein_coding,0.8596,0.10427295
153_ID,chr16,13671928,13678388,ENSMUST00000225585.1,3110001I22Rik,protein_coding,0.4612,chr16,13671857,13703612,ENSMUST00000023365.12,Bfar,protein_coding,0.623,0.180754379
154_ID,chr13,78171629,78182973,ENSMUST00000225503.1,3110006O06Rik,lincRNA,0.6329,chr13,78123378,78183159,ENSMUST00000224734.1,Gm38604,antisense,0.942,0.429967912
155_ID,chr12,88365313,88377323,ENSMUST00000221603.1,3200001D21Rik,antisense,0.639,chr12,88360553,88461719,ENSMUST00000101165.8,Adck1,protein_coding,0.6261,0.060222296
156_ID,chr18,37655450,37661742,ENSMUST00000192137.1,3222401L13Rik,lincRNA,0.8889,chr18,36975940,37833296,ENSMUST00000193984.1,Gm37388,protein_coding,0.9757,-0.183472989
157_ID,chr18,37655450,37661742,ENSMUST00000192137.1,3222401L13Rik,lincRNA,0.8889,chr18,36969915,37833296,ENSMUST00000194544.1,Gm37013,protein_coding,0.9906,0.14524945
158_ID,chr18,37655450,37661742,ENSMUST00000192137.1,3222401L13Rik,lincRNA,0.8889,chr18,36952740,37840200,ENSMUST00000115661.4,Gm42416,protein_coding,0.9676,-0.015152711
159_ID,chr12,99341153,99361827,ENSMUST00000126476.7,3300002A11Rik,antisense,0.8586,chr12,99195093,99450074,ENSMUST00000085108.7,Foxn3,protein_coding,0,NA
160_ID,chr14,12284172,12303231,ENSMUST00000163392.2,3830406C13Rik,protein_coding,0.7584,chr14,12283975,12324454,ENSMUST00000225871.1,Gm49355,protein_coding,0.7792,0.563069397
161_ID,chr2,93030443,93044732,ENSMUST00000145926.1,4631405J19Rik,antisense,0.7739,chr2,92972017,93045571,ENSMUST00000111274.8,Prdm11,protein_coding,0.9075,0.118802199
162_ID,chr3,102134614,102137496,ENSMUST00000197326.1,4632404M16Rik,sense_intronic,0.946,chr3,102086414,102146514,ENSMUST00000029454.11,Casq2,protein_coding,0.9816,0.722114886
163_ID,chr7,5034117,5035246,ENSMUST00000076791.3,4632433K11Rik,protein_coding,0.9114,chr7,5020375,5036768,ENSMUST00000076251.6,Zfp865,protein_coding,0.8265,-0.482829369
164_ID,chr7,5034117,5035246,ENSMUST00000076791.3,4632433K11Rik,protein_coding,0.9114,chr7,5020552,5059704,ENSMUST00000208728.1,Ccdc106,protein_coding,0.9746,-0.330293074
165_ID,chr8,123744630,123754726,ENSMUST00000181805.2,4732419C18Rik,lincRNA,0.8537,chr8,119910840,124345722,ENSMUST00000127664.1,Galnt2l,protein_coding,0.7074,-0.496103896
166_ID,chr1,6209865,6215293,ENSMUST00000191825.1,4732440D04Rik,antisense,0.7743,chr1,6206226,6238384,ENSMUST00000160871.7,Rb1cc1,protein_coding,0.8203,0.09576598
167_ID,chr12,84039468,84053807,ENSMUST00000180751.1,4732463B04Rik,antisense,0.9171,chr12,84038934,84058613,ENSMUST00000221229.1,Gm49366,protein_coding,1,0.332347026
168_ID,chr8,91449520,91474598,ENSMUST00000211287.1,4831440D22Rik,antisense,0.8826,chr8,91313524,91668439,ENSMUST00000069718.14,Fto,protein_coding,0.6634,0.08385272
169_ID,chr19,53460621,53462723,ENSMUST00000180442.2,4833407H14Rik,lincRNA,0.9302,chr19,53443229,53464783,ENSMUST00000180489.8,Mirt1,processed_transcript,0.9821,0.461035133
170_ID,chr5,3629776,3631722,ENSMUST00000199632.1,4833413G10Rik,antisense,0.5007,chr5,3596065,3637232,ENSMUST00000121291.7,Pex1,protein_coding,0.6819,0.694805195
171_ID,chr15,96231869,96254684,ENSMUST00000181747.7,4833422M21Rik,processed_transcript,0.8966,chr15,96134818,96283608,ENSMUST00000180852.1,2610037D02Rik,lincRNA,0.7107,0.418729614
172_ID,chr9,51081114,51102078,ENSMUST00000170947.2,4833427G06Rik,protein_coding,0.9616,chr9,51060900,51116625,ENSMUST00000214452.1,Btg4,protein_coding,0.974,0.682400578
173_ID,chr9,78629373,78630128,ENSMUST00000171278.1,4921509A06Rik,antisense,0.9654,chr9,78615545,78716253,ENSMUST00000093812.4,Cd109,protein_coding,0.9439,0.511403995
174_ID,chr3,79212918,79253913,ENSMUST00000200412.1,4921511C10Rik,antisense,0.7874,chr3,79062530,79286517,ENSMUST00000195708.1,Rapgef2,protein_coding,0.6822,-0.074385477
175_ID,chr7,78254295,78255421,ENSMUST00000206993.1,4921513I08Rik,antisense,0.971,chr7,78175958,78578408,ENSMUST00000039431.13,Ntrk3,protein_coding,0.9407,0.463682354
176_ID,chr4,141115659,141118087,ENSMUST00000181450.1,4921514A10Rik,antisense,0.8887,chr4,141113000,141139775,ENSMUST00000039939.6,Szrd1,protein_coding,0.7542,-0.188314595
177_ID,chr10,88135918,88137531,ENSMUST00000218993.1,4921515L22Rik,antisense,0.9649,chr10,88091431,88146941,ENSMUST00000048518.15,Parpbp,protein_coding,0.9348,0.841452291
178_ID,chr16,57331950,57335432,ENSMUST00000231497.1,4921517D16Rik,antisense,0.7703,chr16,57301999,57606846,ENSMUST00000114371.4,Cmss1,protein_coding,0.9017,-0.127438339
179_ID,chr12,57585974,57618602,ENSMUST00000143949.1,4921518K17Rik,antisense,0.9036,chr12,57575816,57737928,ENSMUST00000172939.7,Ttc6,protein_coding,0.9739,0.461038961
180_ID,chr9,98003419,98012175,ENSMUST00000162911.1,4921534H16Rik,antisense,0.9346,chr9,97444394,98033181,ENSMUST00000035027.12,Clstn2,protein_coding,0.9065,0.471905505
181_ID,chr11,34299706,34308113,ENSMUST00000147359.1,4930403D09Rik,antisense,0.9513,chr11,34226814,34783892,ENSMUST00000093193.11,Dock2,protein_coding,0.9613,0.221438047
182_ID,chr2,153492789,153493841,ENSMUST00000109783.1,4930404H24Rik,protein_coding,0.955,chr2,153407461,153529971,ENSMUST00000035346.13,Nol4l,protein_coding,0.9674,0.756030543
183_ID,chr14,119798977,119817574,ENSMUST00000228885.1,4930404K13Rik,sense_intronic,0.9711,chr14,119138340,119869815,ENSMUST00000065904.4,Hs6st3,protein_coding,0.9419,0.45588895
184_ID,chr10,81364023,81365816,ENSMUST00000020456.4,4930404N11Rik,protein_coding,0.9988,chr10,81357490,81366225,ENSMUST00000044844.8,Mfsd12,protein_coding,0.7589,0.587173634
185_ID,chr14,22507173,22542798,ENSMUST00000225327.1,4930405A10Rik,antisense,0.9649,chr14,22019711,23056085,ENSMUST00000075639.10,Lrmda,protein_coding,0.839,0.554945961
186_ID,chr2,156714539,156720909,ENSMUST00000139042.7,4930405A21Rik,processed_transcript,0.8925,chr2,156613704,156764363,ENSMUST00000169464.8,Dlgap4,protein_coding,0.8758,0.173176449
187_ID,chr5,99625835,99627062,ENSMUST00000159244.1,4930405H06Rik,antisense,0.9758,chr5,99217425,99728812,ENSMUST00000209346.1,Rasgef1b,protein_coding,0.9273,0.606110923
188_ID,chr10,20199239,20201838,ENSMUST00000214323.1,4930405J17Rik,antisense,0.9465,chr10,20148470,20281522,ENSMUST00000020173.15,Map7,protein_coding,0.7461,0.106059778
189_ID,chr17,63305445,63312971,ENSMUST00000164605.7,4930405O22Rik,sense_intronic,0.9566,chr17,63057451,63500017,ENSMUST00000024761.12,Fbxl17,protein_coding,0.5216,-0.459527192
190_ID,chr10,66145295,66179514,ENSMUST00000220265.1,4930407I19Rik,lincRNA,0.9703,chr10,66120604,66254223,ENSMUST00000189619.1,1700023F02Rik,lincRNA,0.9311,0.500991238
191_ID,chr11,60112218,60115230,ENSMUST00000130746.1,4930412M03Rik,lincRNA,0.9614,chr11,60105012,60199197,ENSMUST00000149770.7,Rai1,protein_coding,0.706,0.05974026
192_ID,chr2,9881251,9883921,ENSMUST00000026889.1,4930412O13Rik,protein_coding,0.9935,chr2,9874701,9890034,ENSMUST00000130615.1,Gata3,protein_coding,0.9575,0.41735336
193_ID,chr15,34675072,34679204,ENSMUST00000228853.1,4930413F20Rik,antisense,0.9399,chr15,34572798,34679212,ENSMUST00000040791.8,Nipal2,protein_coding,0.7155,0.22530224
194_ID,chr13,59054895,59084093,ENSMUST00000225244.1,4930415C11Rik,antisense,0.9769,chr13,58807696,59133970,ENSMUST00000079828.6,Ntrk2,protein_coding,0.9364,0.209414841
195_ID,chr3,33024776,33088607,ENSMUST00000125494.1,4930419G24Rik,antisense,0.916,chr3,32949953,33143082,ENSMUST00000108226.7,Pex5l,protein_coding,0.9915,-0.026788985
196_ID,chr5,67933609,67943083,ENSMUST00000201190.1,4930425K10Rik,antisense,0.968,chr5,67927260,67946421,ENSMUST00000177616.1,Gm21905,protein_coding,0,NA
197_ID,chr12,38552807,38614521,ENSMUST00000222132.1,4930428E07Rik,antisense,0.9702,chr12,37880704,38634239,ENSMUST00000040500.8,Dgkb,protein_coding,0.9643,-0.131380864
198_ID,chr5,115436065,115436644,ENSMUST00000202548.1,4930430O22Rik,antisense,0.9147,chr5,115429598,115455698,ENSMUST00000150779.7,Msi1,protein_coding,0.8928,0.758651838
199_ID,chr14,118044973,118046864,ENSMUST00000228171.1,4930435M08Rik,antisense,0.9379,chr14,118012789,118052185,ENSMUST00000022725.3,Dct,protein_coding,0.9316,0.240529332
200_ID,chr14,67332041,67397742,ENSMUST00000176841.1,4930438E09Rik,antisense,0.9631,chr14,67233585,67430918,ENSMUST00000176161.7,Ebf2,protein_coding,0.8035,0.501302391
201_ID,chr1,37329666,37334156,ENSMUST00000137241.1,4930439A04Rik,antisense,0.9487,chr1,37299890,37410736,ENSMUST00000027287.10,Inpp4a,protein_coding,0.7243,0.135240687
202_ID,chr3,96829825,96832096,ENSMUST00000145865.2,4930442L01Rik,antisense,0.9379,chr3,96829283,96851655,ENSMUST00000135031.7,Pdzk1,protein_coding,0.9892,0.789017641
203_ID,chr1,54690495,54767524,ENSMUST00000188243.1,4930444A19Rik,antisense,0.9394,chr1,54645339,54926387,ENSMUST00000179030.7,Ankrd44,protein_coding,0.8986,0.04606933
204_ID,chr10,18796805,18831930,ENSMUST00000215429.1,4930444F02Rik,lincRNA,0.9705,chr10,18743468,18837979,ENSMUST00000215162.1,Gm32926,antisense,0.7869,0.563289452
205_ID,chr2,96987017,97083561,ENSMUST00000170085.1,4930445B16Rik,lincRNA,0.8514,chr2,96318168,97631666,ENSMUST00000135431.7,Lrrc4c,protein_coding,0.9565,0.467490392
206_ID,chr15,37425553,37440644,ENSMUST00000022897.1,4930447A16Rik,protein_coding,0.9389,chr15,37366174,37792433,ENSMUST00000090150.10,Ncald,protein_coding,0.9756,-0.034199278
207_ID,chr9,108133717,108137904,ENSMUST00000194283.5,4930447F24Rik,processed_transcript,0.9246,chr9,108096021,108190384,ENSMUST00000035208.13,Bsn,protein_coding,0.9539,0.672997768
208_ID,chr3,122761954,122801949,ENSMUST00000196290.1,4930447N08Rik,processed_transcript,0.8824,chr3,122728946,122859374,ENSMUST00000066728.9,Pde5a,protein_coding,0.9,0.179825528
209_ID,chr9,46326433,46329527,ENSMUST00000215242.1,4930448E22Rik,processed_transcript,0.9861,chr9,46319037,46331798,ENSMUST00000215849.1,Gm39329,antisense,0.9031,0.676096168
210_ID,chr19,57273959,57277052,ENSMUST00000237596.1,4930449E18Rik,antisense,0.9317,chr19,57037250,57314919,ENSMUST00000156316.7,Ablim1,protein_coding,0.7368,-0.171802033
211_ID,chr10,56436353,56437603,ENSMUST00000220158.1,4930452L12Rik,lincRNA,0.9591,chr10,56431980,56475967,ENSMUST00000218830.1,Gm36595,lincRNA,0.7837,0.665800303
212_ID,chr13,45936039,45936904,ENSMUST00000222376.1,4930453C13Rik,antisense,0.9541,chr13,45549754,45964976,ENSMUST00000091628.10,Atxn1,protein_coding,0.4886,-0.156111426
213_ID,chr1,88347488,88352930,ENSMUST00000147594.1,4930453O03Rik,antisense,0.9585,chr1,88303282,88388851,ENSMUST00000113114.9,Trpm8,protein_coding,0,NA
214_ID,chr10,21319087,21342057,ENSMUST00000218108.1,4930455C13Rik,antisense,0.968,chr10,21295978,21368898,ENSMUST00000020153.9,Hbs1l,protein_coding,0.8298,0.033810172
215_ID,chr8,11678807,11682211,ENSMUST00000209697.1,4930465I24Rik,antisense,0.9603,chr8,11655478,11701063,ENSMUST00000190741.1,1700016D06Rik,protein_coding,0.9756,0.598340246
216_ID,chr15,32619743,32623505,ENSMUST00000227807.1,4930465K09Rik,antisense,0.9141,chr15,32244812,32696341,ENSMUST00000067458.6,Sema5a,protein_coding,0.9683,0.065284773
217_ID,chr6,92012393,92016117,ENSMUST00000144105.1,4930466I24Rik,antisense,0.933,chr6,91978877,92076004,ENSMUST00000089334.8,Fgd5,protein_coding,0.8845,0.194954129
218_ID,chr18,36105650,36109951,ENSMUST00000235617.1,4930471G03Rik,antisense,0.9531,chr18,36017651,36197380,ENSMUST00000115713.8,Nrg2,protein_coding,0.7211,-0.193197065
219_ID,chr10,114757746,114785104,ENSMUST00000161975.1,4930473D10Rik,antisense,0.9733,chr10,114398822,114802302,ENSMUST00000239411.1,Trhde,protein_coding,0.9413,0.101826635
220_ID,chr12,88434112,88442219,ENSMUST00000222124.1,4930473H19Rik,antisense,0.9813,chr12,88360553,88461719,ENSMUST00000101165.8,Adck1,protein_coding,0.6261,0.133184868
221_ID,chr17,14389112,14398942,ENSMUST00000233310.1,4930474M22Rik,antisense,0.9365,chr17,14279505,14404790,ENSMUST00000024660.8,Smoc2,protein_coding,0.7282,0.629137644
222_ID,chr12,108313778,108328030,ENSMUST00000181875.1,4930478K11Rik,antisense,0.863,chr12,108306269,108330869,ENSMUST00000021685.7,Hhipl1,protein_coding,0.7775,0.093931452
223_ID,chr16,78560315,78564869,ENSMUST00000231846.1,4930478L05Rik,antisense,0.9119,chr16,78540337,78576657,ENSMUST00000232052.1,D16Ertd472e,protein_coding,0.8744,0.131210129
224_ID,chr15,100105233,100108161,ENSMUST00000229204.1,4930478M13Rik,antisense,0.9669,chr15,100038663,100219473,ENSMUST00000100203.9,Dip2b,protein_coding,0.4802,0.619736291
225_ID,chr17,90861168,90867102,ENSMUST00000162121.1,4930480K15Rik,antisense,0.8612,chr17,90033643,91093071,ENSMUST00000160844.9,Nrxn1,protein_coding,0.9337,0.286305513
226_ID,chr19,53976461,54001442,ENSMUST00000237486.1,4930484I04Rik,antisense,0.8677,chr19,53944305,54032867,ENSMUST00000169861.8,Shoc2,protein_coding,0.7043,0.285856115
227_ID,chr10,86095858,86113586,ENSMUST00000218077.1,4930486F22Rik,antisense,0.9739,chr10,86055124,86498856,ENSMUST00000120638.7,Syn3,protein_coding,0.8975,0.135416667
228_ID,chr1,20356451,20392300,ENSMUST00000161509.2,4930486I03Rik,antisense,0.9682,chr1,20057778,20618064,ENSMUST00000088448.11,Pkhd1,protein_coding,0.8304,0.424910149
229_ID,chr17,84546488,84566824,ENSMUST00000234072.1,4930500A05Rik,antisense,0.9672,chr17,84511894,84622138,ENSMUST00000047206.6,Plekhh2,protein_coding,0.9047,0.555150808
230_ID,chr3,146645192,146651317,ENSMUST00000049703.5,4930503B20Rik,protein_coding,0.973,chr3,146641931,146651715,ENSMUST00000141199.7,Gm16325,antisense,0.9437,0.615341514
231_ID,chr14,115396550,115409552,ENSMUST00000176582.1,4930505G20Rik,processed_transcript,0.9895,chr14,115092249,116525179,ENSMUST00000176912.7,Gpc5,protein_coding,0.9483,0.493980106
232_ID,chr7,37669798,37672347,ENSMUST00000175854.2,4930505M18Rik,antisense,0.9519,chr7,37479176,37772875,ENSMUST00000176205.7,Zfp536,protein_coding,0.8939,0.607338618
233_ID,chr3,104510098,104511313,ENSMUST00000196088.1,4930509H03Rik,sense_intronic,0.8537,chr3,104453979,104511840,ENSMUST00000046316.10,Lrig2,protein_coding,0.6703,0.521545127
234_ID,chr3,73351205,73481651,ENSMUST00000194514.1,4930509J09Rik,lincRNA,0.9323,chr3,73066350,73594830,ENSMUST00000192642.1,Gm20754,lincRNA,0.934,0.266723368
235_ID,chr3,116663731,116664155,ENSMUST00000197000.1,4930512P04Rik,lincRNA,0.9428,chr3,116641901,116681260,ENSMUST00000140672.2,Gm43191,protein_coding,0.9436,0.718772058
236_ID,chr5,114773736,114774983,ENSMUST00000173208.1,4930515G01Rik,antisense,0.8833,chr5,114764350,114775517,ENSMUST00000131016.1,Git2,protein_coding,0.8327,0.429505083
237_ID,chr7,104053599,104061445,ENSMUST00000074064.4,4930516K23Rik,protein_coding,0.6679,chr7,103998799,104137405,ENSMUST00000138055.1,Olfr643,protein_coding,0.9677,0.379687158
238_ID,chr2,124123635,124129956,ENSMUST00000129584.1,4930517E11Rik,lincRNA,0.9349,chr2,124089968,124667769,ENSMUST00000103241.7,Sema6d,protein_coding,0.87,0.200463285
239_ID,chr18,37618905,37619766,ENSMUST00000191880.1,4930517L18Rik,lincRNA,0.8996,chr18,36975940,37833296,ENSMUST00000193984.1,Gm37388,protein_coding,0.9757,-0.223137452
240_ID,chr18,37618905,37619766,ENSMUST00000191880.1,4930517L18Rik,lincRNA,0.8996,chr18,36969915,37833296,ENSMUST00000194544.1,Gm37013,protein_coding,0.9906,0.194296557
241_ID,chr18,37618905,37619766,ENSMUST00000191880.1,4930517L18Rik,lincRNA,0.8996,chr18,36952740,37840200,ENSMUST00000115661.4,Gm42416,protein_coding,0.9676,-0.331713524
242_ID,chr14,100213141,100245339,ENSMUST00000140320.8,4930517O19Rik,antisense,0.9591,chr14,99870631,100284679,ENSMUST00000228216.1,Klf12,protein_coding,0.7703,0.271210529
243_ID,chr5,48003064,48005707,ENSMUST00000172700.2,4930518C09Rik,antisense,0.9583,chr5,47983137,48307733,ENSMUST00000173107.7,Slit2,protein_coding,0.8203,0.210286339
244_ID,chr14,24003843,24008335,ENSMUST00000223609.1,4930519K11Rik,bidirectional_promoter_lncRNA,0.8666,chr14,23435980,24014491,ENSMUST00000226051.1,Kcnma1,protein_coding,0.9538,0.287088251
245_ID,chr5,139215468,139216356,ENSMUST00000196947.1,4930520M14Rik,antisense,0.9438,chr5,139200636,139249840,ENSMUST00000058716.13,Sun1,protein_coding,0.6759,0.424675999
246_ID,chr1,44739675,44744949,ENSMUST00000186732.1,4930521E06Rik,antisense,0.9366,chr1,44551510,44796838,ENSMUST00000074525.9,Gulp1,protein_coding,0.8843,-0.196642058
247_ID,chr5,99682998,99685034,ENSMUST00000031274.1,4930522N08Rik,antisense,0.9439,chr5,99217425,99728812,ENSMUST00000209346.1,Rasgef1b,protein_coding,0.9273,0.716326531
248_ID,chr5,99682998,99685034,ENSMUST00000031274.1,4930522N08Rik,antisense,0.9439,chr5,99682409,99715772,ENSMUST00000160096.1,Gm16226,antisense,0.9893,0.680797189
249_ID,chr19,10645689,10648053,ENSMUST00000236337.1,4930524O05Rik,antisense,0.9881,chr19,10634232,10666213,ENSMUST00000055115.8,Vwce,protein_coding,0.9298,0.265982394
250_ID,chr10,97714771,97753702,ENSMUST00000217919.1,4930525C09Rik,lincRNA,0.9796,chr10,97681413,97967090,ENSMUST00000220233.1,Gm10754,lincRNA,0.9444,0.667586842
251_ID,chr11,81385012,81402491,ENSMUST00000141593.1,4930527B05Rik,antisense,0.9262,chr11,80880168,81968457,ENSMUST00000066197.6,Asic2,protein_coding,0.8998,0.649672482
252_ID,chr18,29442199,29466107,ENSMUST00000234621.1,4930527G23Rik,lincRNA,0.9778,chr18,29396715,29496416,ENSMUST00000234588.1,4930578E11Rik,lincRNA,0.9565,0.560763571
253_ID,chr13,59733629,59739185,ENSMUST00000225577.1,4930528D03Rik,lincRNA,0.9869,chr13,59726723,59750140,ENSMUST00000224724.1,Gm46419,lincRNA,0.9853,0.831976744
254_ID,chr10,106555194,106602480,ENSMUST00000218463.1,4930532I03Rik,antisense,0.9775,chr10,106470345,106935952,ENSMUST00000217854.1,Ppfia2,protein_coding,0.898,0.698845018
255_ID,chr2,113691052,113708550,ENSMUST00000123377.1,4930533B01Rik,antisense,0.956,chr2,113327735,113716767,ENSMUST00000099576.8,Fmn1,protein_coding,0.6515,0.55045253
256_ID,chr9,107998115,108002404,ENSMUST00000175891.1,4930535L15Rik,antisense,0.9552,chr9,107996348,108045270,ENSMUST00000176454.1,Gm20662,protein_coding,0.9925,0.462568681
257_ID,chr11,24160527,24172824,ENSMUST00000131383.1,4930538E20Rik,antisense,0.9628,chr11,24078116,24174123,ENSMUST00000109516.7,Bcl11a,protein_coding,0.9246,0.485023594
258_ID,chr15,24373609,24375627,ENSMUST00000226891.1,4930540I17Rik,processed_transcript,0.8853,chr15,24254985,24375675,ENSMUST00000228438.1,Gm49729,lincRNA,0.9736,0.018940889
260_ID,chr15,58984135,58988905,ENSMUST00000226216.1,4930544F09Rik,antisense,0.7562,chr15,58941233,59081989,ENSMUST00000080371.7,Mtss1,protein_coding,0.7434,-0.134943775
261_ID,chr10,68319070,68321142,ENSMUST00000218225.1,4930545H06Rik,lincRNA,0.9651,chr10,68313007,68326978,ENSMUST00000218333.1,Gm47078,lincRNA,0.9554,0.455093332
262_ID,chr2,135169572,135215616,ENSMUST00000138303.1,4930545L23Rik,antisense,0.9696,chr2,134786066,135475247,ENSMUST00000131552.4,Plcb1,protein_coding,0.9086,0.095378378
263_ID,chr12,26346716,26371748,ENSMUST00000221235.1,4930549C15Rik,antisense,0.9514,chr12,26306793,26415254,ENSMUST00000020971.13,Rnf144a,protein_coding,0.7515,0.07890871
264_ID,chr4,95089082,95091419,ENSMUST00000156086.1,4930551L18Rik,lincRNA,0.9529,chr4,95053239,95159089,ENSMUST00000124166.7,Junos,antisense,0.7169,0.197931728
265_ID,chr2,5037279,5041133,ENSMUST00000145585.1,4930551O13Rik,antisense,0.9062,chr2,5020641,5064045,ENSMUST00000114996.7,Optn,protein_coding,0.7133,0.762337662
